0,0,0.124293785,-0.519774011,0.774011299,-0.389830508,0.683615819,-0.214689266,0.655367232,-0.09039548,0.638418079,-0.02259887,0.587570621,-0.15819209,0.694915254,-0.039548023,0.796610169,-0.084745763,0.790960452,-0.13559322,0.757062147,-0.203389831,0.779661017,-0.06779661,0.875706215,-0.11299435,0.858757062,-0.163841808,0.824858757,-0.259887006,0.86440678,-0.141242938,0.937853107,-0.186440678,0.915254237,-0.237288136,0.88700565,-0.316384181,0.937853107,-0.220338983,0.97740113,-0.259887006,0.95480226,-0.305084746,0.943502825,0.508474576,0.774011299,0.384180791,0.689265537,0.214689266,0.649717514,0.096045198,0.632768362,0.028248588,0.576271186,0.13559322,0.689265537,0.033898305,0.802259887,0.073446328,0.813559322,0.118644068,0.785310734,0.175141243,0.774011299,0.06779661,0.881355932,0.11299435,0.88700565,0.15819209,0.853107345,0.225988701,0.858757062,0.124293785,0.949152542,0.175141243,0.943502825,0.220338983,0.90960452,0.282485876,0.937853107,0.197740113,1,0.237288136,0.988700565,0.276836158,0.960451977
0,0,0.115606936,-0.543352601,0.774566474,-0.398843931,0.676300578,-0.219653179,0.653179191,-0.092485549,0.63583815,-0.034682081,0.578034682,-0.156069364,0.705202312,-0.046242775,0.809248555,-0.092485549,0.803468208,-0.138728324,0.768786127,-0.202312139,0.797687861,-0.092485549,0.89017341,-0.132947977,0.87283237,-0.179190751,0.843930636,-0.260115607,0.884393064,-0.161849711,0.947976879,-0.202312139,0.930635838,-0.248554913,0.907514451,-0.323699422,0.959537572,-0.23699422,0.988439306,-0.271676301,0.965317919,-0.317919075,0.947976879,0.473988439,0.751445087,0.346820809,0.664739884,0.184971098,0.63583815,0.069364162,0.61849711,0,0.572254335,0.10982659,0.710982659,0.01734104,0.803468208,0.057803468,0.809248555,0.104046243,0.774566474,0.156069364,0.797687861,0.057803468,0.884393064,0.104046243,0.878612717,0.150289017,0.843930636,0.208092486,0.884393064,0.12716763,0.947976879,0.167630058,0.936416185,0.213872832,0.907514451,0.271676301,0.959537572,0.202312139,1,0.23699422,0.976878613,0.271676301,0.953757225
0,0,0.121546961,-0.519337017,0.784530387,-0.38121547,0.701657459,-0.209944751,0.679558011,-0.099447514,0.657458564,-0.049723757,0.591160221,-0.154696133,0.729281768,-0.060773481,0.834254144,-0.104972376,0.82320442,-0.143646409,0.790055249,-0.20441989,0.817679558,-0.099447514,0.906077348,-0.138121547,0.889502762,-0.187845304,0.861878453,-0.259668508,0.900552486,-0.171270718,0.961325967,-0.209944751,0.944751381,-0.254143646,0.917127072,-0.320441989,0.966850829,-0.243093923,0.994475138,-0.276243094,0.977900552,-0.314917127,0.961325967,0.447513812,0.779005525,0.325966851,0.690607735,0.165745856,0.662983425,0.049723757,0.64640884,-0.016574586,0.596685083,0.08839779,0.723756906,0,0.82320442,0.038674033,0.828729282,0.082872928,0.79558011,0.127071823,0.806629834,0.038674033,0.900552486,0.082872928,0.895027624,0.127071823,0.867403315,0.17679558,0.889502762,0.099447514,0.955801105,0.143646409,0.950276243,0.182320442,0.922651934,0.232044199,0.961325967,0.165745856,1,0.20441989,0.988950276,0.243093923,0.966850829
0,0,0.123595506,-0.511235955,0.764044944,-0.370786517,0.679775281,-0.196629213,0.662921348,-0.078651685,0.640449438,-0.02247191,0.578651685,-0.134831461,0.713483146,-0.04494382,0.820224719,-0.08988764,0.808988764,-0.129213483,0.775280899,-0.185393258,0.797752809,-0.08988764,0.893258427,-0.129213483,0.876404494,-0.174157303,0.848314607,-0.252808989,0.882022472,-0.157303371,0.949438202,-0.196629213,0.93258427,-0.247191011,0.904494382,-0.314606742,0.949438202,-0.235955056,0.983146067,-0.269662921,0.960674157,-0.308988764,0.943820225,0.466292135,0.764044944,0.342696629,0.679775281,0.179775281,0.657303371,0.061797753,0.634831461,0,0.584269663,0.112359551,0.707865169,0.011235955,0.814606742,0.056179775,0.814606742,0.101123596,0.780898876,0.151685393,0.792134831,0.04494382,0.893258427,0.095505618,0.887640449,0.146067416,0.853932584,0.202247191,0.876404494,0.112359551,0.960674157,0.162921348,0.943820225,0.207865169,0.91011236,0.264044944,0.949438202,0.191011236,1,0.235955056,0.983146067,0.269662921,0.95505618
0,0,0.102702703,-0.562162162,0.756756757,-0.427027027,0.681081081,-0.264864865,0.659459459,-0.151351351,0.643243243,-0.102702703,0.583783784,-0.210810811,0.718918919,-0.12972973,0.816216216,-0.162162162,0.805405405,-0.205405405,0.772972973,-0.264864865,0.805405405,-0.167567568,0.886486486,-0.205405405,0.87027027,-0.248648649,0.837837838,-0.324324324,0.881081081,-0.232432432,0.940540541,-0.27027027,0.924324324,-0.313513514,0.897297297,-0.383783784,0.945945946,-0.308108108,0.972972973,-0.340540541,0.951351351,-0.378378378,0.935135135,0.351351351,0.778378378,0.232432432,0.697297297,0.081081081,0.664864865,-0.032432432,0.643243243,-0.081081081,0.578378378,0,0.724324324,-0.075675676,0.832432432,-0.027027027,0.832432432,0.010810811,0.794594595,0.032432432,0.805405405,-0.048648649,0.902702703,0,0.897297297,0.043243243,0.864864865,0.081081081,0.886486486,0.010810811,0.962162162,0.059459459,0.951351351,0.097297297,0.918918919,0.135135135,0.956756757,0.081081081,1,0.124324324,0.983783784,0.156756757,0.956756757
0,0,0.119760479,-0.646706587,0.77245509,-0.508982036,0.682634731,-0.341317365,0.658682635,-0.221556886,0.634730539,-0.161676647,0.580838323,-0.269461078,0.718562874,-0.167664671,0.826347305,-0.209580838,0.820359281,-0.25748503,0.790419162,-0.317365269,0.808383234,-0.215568862,0.898203593,-0.25748503,0.892215569,-0.305389222,0.856287425,-0.377245509,0.886227545,-0.28742515,0.958083832,-0.329341317,0.946107784,-0.377245509,0.916167665,-0.443113772,0.958083832,-0.365269461,0.994011976,-0.401197605,0.97005988,-0.443113772,0.952095808,0.347305389,0.74251497,0.221556886,0.658682635,0.053892216,0.634730539,-0.065868263,0.622754491,-0.119760479,0.562874251,-0.035928144,0.706586826,-0.107784431,0.820359281,-0.05988024,0.826347305,-0.017964072,0.790419162,0.005988024,0.796407186,-0.071856287,0.898203593,-0.023952096,0.898203593,0.023952096,0.856287425,0.05988024,0.874251497,-0.005988024,0.964071856,0.041916168,0.952095808,0.083832335,0.916167665,0.125748503,0.952095808,0.065868263,1,0.113772455,0.982035928,0.149700599,0.958083832
0,0,0.126582278,-0.664556962,0.746835443,-0.525316456,0.651898734,-0.341772152,0.626582278,-0.221518987,0.601265823,-0.164556962,0.53164557,-0.278481013,0.67721519,-0.17721519,0.803797468,-0.221518987,0.791139241,-0.265822785,0.759493671,-0.329113924,0.772151899,-0.215189873,0.879746835,-0.259493671,0.867088608,-0.310126582,0.835443038,-0.392405063,0.860759494,-0.291139241,0.943037975,-0.335443038,0.924050633,-0.379746835,0.892405063,-0.462025316,0.930379747,-0.373417722,0.974683544,-0.417721519,0.949367089,-0.455696203,0.930379747,0.360759494,0.734177215,0.221518987,0.64556962,0.050632911,0.620253165,-0.069620253,0.588607595,-0.126582278,0.518987342,-0.037974684,0.67721519,-0.113924051,0.803797468,-0.056962025,0.803797468,-0.006329114,0.765822785,0,0.772151899,-0.075949367,0.879746835,-0.018987342,0.879746835,0.03164557,0.841772152,0.056962025,0.860759494,-0.012658228,0.949367089,0.044303797,0.943037975,0.088607595,0.905063291,0.120253165,0.943037975,0.063291139,1,0.113924051,0.987341772,0.151898734,0.962025316
0,0,0.116883117,-0.655844156,0.746753247,-0.506493506,0.655844156,-0.311688312,0.62987013,-0.188311688,0.597402597,-0.12987013,0.525974026,-0.246753247,0.681818182,-0.142857143,0.805194805,-0.194805195,0.792207792,-0.24025974,0.753246753,-0.305194805,0.772727273,-0.194805195,0.883116883,-0.24025974,0.87012987,-0.292207792,0.831168831,-0.376623377,0.863636364,-0.272727273,0.954545455,-0.318181818,0.928571429,-0.37012987,0.896103896,-0.448051948,0.941558442,-0.357142857,0.987012987,-0.396103896,0.961038961,-0.441558442,0.941558442,0.422077922,0.74025974,0.272727273,0.655844156,0.097402597,0.616883117,-0.032467532,0.590909091,-0.103896104,0.525974026,0,0.675324675,-0.090909091,0.805194805,-0.038961039,0.818181818,0.012987013,0.779220779,0.038961039,0.766233766,-0.051948052,0.88961039,0.006493506,0.88961039,0.058441558,0.850649351,0.090909091,0.857142857,0.019480519,0.954545455,0.071428571,0.948051948,0.116883117,0.909090909,0.155844156,0.941558442,0.097402597,1,0.149350649,0.987012987,0.188311688,0.954545455
0,0,0.12987013,-0.597402597,0.714285714,-0.441558442,0.623376623,-0.253246753,0.603896104,-0.12987013,0.577922078,-0.064935065,0.512987013,-0.175324675,0.662337662,-0.084415584,0.798701299,-0.12987013,0.792207792,-0.175324675,0.75974026,-0.233766234,0.75974026,-0.12987013,0.883116883,-0.181818182,0.863636364,-0.233766234,0.818181818,-0.305194805,0.850649351,-0.214285714,0.941558442,-0.25974026,0.915584416,-0.311688312,0.876623377,-0.376623377,0.922077922,-0.305194805,0.967532468,-0.344155844,0.941558442,-0.38961039,0.915584416,0.493506494,0.746753247,0.344155844,0.655844156,0.155844156,0.61038961,0.025974026,0.571428571,-0.038961039,0.493506494,0.064935065,0.662337662,-0.032467532,0.805194805,0.025974026,0.811688312,0.071428571,0.766233766,0.116883117,0.75974026,0.006493506,0.88961039,0.064935065,0.883116883,0.116883117,0.837662338,0.175324675,0.857142857,0.071428571,0.954545455,0.12987013,0.941558442,0.175324675,0.902597403,0.24025974,0.941558442,0.142857143,1,0.194805195,0.980519481,0.246753247,0.948051948
0,0,0.129032258,-0.567741935,0.709677419,-0.419354839,0.632258065,-0.225806452,0.606451613,-0.103225806,0.580645161,-0.038709677,0.509677419,-0.15483871,0.670967742,-0.064516129,0.806451613,-0.116129032,0.8,-0.15483871,0.761290323,-0.212903226,0.761290323,-0.116129032,0.883870968,-0.161290323,0.864516129,-0.212903226,0.825806452,-0.283870968,0.84516129,-0.2,0.941935484,-0.24516129,0.922580645,-0.290322581,0.883870968,-0.361290323,0.916129032,-0.290322581,0.974193548,-0.329032258,0.948387097,-0.367741935,0.922580645,0.509677419,0.75483871,0.367741935,0.658064516,0.180645161,0.612903226,0.051612903,0.567741935,-0.006451613,0.490322581,0.083870968,0.664516129,-0.012903226,0.8,0.04516129,0.806451613,0.090322581,0.767741935,0.129032258,0.75483871,0.032258065,0.883870968,0.083870968,0.883870968,0.129032258,0.838709677,0.187096774,0.84516129,0.096774194,0.948387097,0.148387097,0.941935484,0.193548387,0.903225806,0.251612903,0.935483871,0.167741935,1,0.219354839,0.987096774,0.264516129,0.95483871
